"path","tracked","untracked","ignored","exists","size_bytes","category","generated","operational","required_for_package","required_for_tests","required_for_documentation","previous_decision","verified_decision","evidence","notes"
"artifacts/h24-release/oceancube.Rcheck/tests/testthat/test-ocean-cube.R",FALSE,FALSE,TRUE,TRUE,836,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/oceancube.Rcheck/tests/testthat/test-package-boundary-spatind.R",FALSE,FALSE,TRUE,TRUE,1584,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/oceancube.Rcheck/tests/testthat/test-read-nc-baseline.R",FALSE,FALSE,TRUE,TRUE,3478,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/oceancube.Rcheck/tests/testthat/test-refactor-coast-dist-backend.R",FALSE,FALSE,TRUE,TRUE,9486,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/oceancube.Rcheck/tests/testthat/test-refactor-layer-annual-backend.R",FALSE,FALSE,TRUE,TRUE,10782,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/oceancube.Rcheck/tests/testthat/test-refactor-link-events-backend.R",FALSE,FALSE,TRUE,TRUE,17309,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/oceancube.Rcheck/tests/testthat/test-refactor-temporal-backend.R",FALSE,FALSE,TRUE,TRUE,11299,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/oceancube.Rcheck/tests/testthat/test-release-contract.R",FALSE,FALSE,TRUE,TRUE,4608,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/oceancube.Rcheck/tests/testthat/test-scientific-baseline.R",FALSE,FALSE,TRUE,TRUE,4598,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/oceancube_0.1.0.tar.gz",FALSE,FALSE,TRUE,TRUE,163696,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/.gitattributes",FALSE,FALSE,TRUE,TRUE,66,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/.github/workflows/R-CMD-check.yaml",FALSE,FALSE,TRUE,TRUE,691,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/.gitignore",FALSE,FALSE,TRUE,TRUE,638,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/.lintr",FALSE,FALSE,TRUE,TRUE,105,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/.Rbuildignore",FALSE,FALSE,TRUE,TRUE,192,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/_pkgdown.yml",FALSE,FALSE,TRUE,TRUE,1144,"operational-output",TRUE,TRUE,FALSE,FALSE,TRUE,"ignore","retain","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/auxdata/layer_sp.Rdata",FALSE,FALSE,TRUE,TRUE,195,"rds",FALSE,TRUE,FALSE,FALSE,FALSE,"relocate-later","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: rds; not established as generated; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/auxdata/PER_ADM0.RData",FALSE,FALSE,TRUE,TRUE,1122258,"rds",FALSE,TRUE,FALSE,FALSE,FALSE,"relocate-later","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: rds; not established as generated; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/CITATION.cff",FALSE,FALSE,TRUE,TRUE,366,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/CODE_OF_CONDUCT.md",FALSE,FALSE,TRUE,TRUE,93,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/CONTRIBUTING.md",FALSE,FALSE,TRUE,TRUE,130,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/cran-comments.md",FALSE,FALSE,TRUE,TRUE,178,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/data-raw/make-toy-ocean.R",FALSE,FALSE,TRUE,TRUE,138,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/DESCRIPTION",FALSE,FALSE,TRUE,TRUE,1118,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/dev/architecture/netcdf-backend-contract.md",FALSE,FALSE,TRUE,TRUE,36147,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/dev/diagnostics/netcdf_backend_contract.R",FALSE,FALSE,TRUE,TRUE,12541,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/inst/architecture/oceancube-spatind-boundary.md",FALSE,FALSE,TRUE,TRUE,5299,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/inst/CITATION",FALSE,FALSE,TRUE,TRUE,116,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/inst/examples/backend_memory.R",FALSE,FALSE,TRUE,TRUE,3995,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/inst/examples/backend_netcdf_descriptor.R",FALSE,FALSE,TRUE,TRUE,5112,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
"artifacts/h24-release/source/inst/examples/backend_netcdf_read_block.R",FALSE,FALSE,TRUE,TRUE,6686,"operational-output",TRUE,TRUE,FALSE,FALSE,FALSE,"ignore","leave-local","git ls-files: not tracked; not in non-ignored untracked inventory; git ignored inventory: ignored; filesystem: exists; category: operational-output; generated-path/type evidence; operational location/type evidence","Local operational file: do not use git mv."
