"path","tracked","ignored","category","required_for_package","required_for_tests","required_for_documentation","generated","reproducible","contains_operational_data","contains_local_path","duplicate_group","decision","destination","deletion_requires_approval","evidence","notes"
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/helper-netcdf-backend.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-backend-memory.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-backend-netcdf-descriptor.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-backend-netcdf-noncontiguous.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-backend-netcdf-read-block.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-clim-anom.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-cube-collect.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-cube-crop.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-cube-extract.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-cube-grid-geometry.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-cube-mask.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-cube-polygon-weights.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-cube-slice.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-cube-transect.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-daily-link.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-layer-time-mask.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-no-direct-data-access.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-ocean-cube-baseline.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-ocean-cube-contract.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-ocean-cube.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-package-boundary-spatind.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-read-nc-baseline.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-refactor-coast-dist-backend.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-refactor-layer-annual-backend.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-refactor-link-events-backend.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-refactor-temporal-backend.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-release-contract.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/tests/testthat/test-scientific-baseline.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/vignettes/get-started.Rmd",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/vignettes/oceancube-architecture.Rmd",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/vignettes/oceancube-geometry-weights.Rmd",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/vignettes/oceancube-introduction.Rmd",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00check.log",FALSE,TRUE,"logs",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as logs; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/00install.out",FALSE,TRUE,"logs",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as logs; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube-Ex.pdf",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube-Ex.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube-Ex.Rout",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/architecture/oceancube-spatind-boundary.md",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/CITATION",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/DESCRIPTION",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/doc/get-started.html",FALSE,TRUE,"rendered HTML",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as rendered HTML; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/doc/get-started.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/doc/get-started.Rmd",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/doc/index.html",FALSE,TRUE,"rendered HTML",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as rendered HTML; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/doc/oceancube-architecture.html",FALSE,TRUE,"rendered HTML",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as rendered HTML; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/doc/oceancube-architecture.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/doc/oceancube-architecture.Rmd",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/doc/oceancube-geometry-weights.html",FALSE,TRUE,"rendered HTML",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as rendered HTML; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/doc/oceancube-geometry-weights.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/doc/oceancube-geometry-weights.Rmd",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/doc/oceancube-introduction.html",FALSE,TRUE,"rendered HTML",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as rendered HTML; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/doc/oceancube-introduction.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/doc/oceancube-introduction.Rmd",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/examples/backend_memory.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/examples/backend_netcdf_descriptor.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/examples/backend_netcdf_read_block.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/examples/baseline_ocean_cube.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/examples/cube_crop.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/examples/cube_extract.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/examples/cube_geometry_weights.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/examples/cube_mask.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
"artifacts/h24-release/oceancube.Rcheck/oceancube/examples/cube_slice.R",FALSE,TRUE,"artifacts",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","ignore","",FALSE,"git ls-files: not tracked; matched current ignore rules; classified as artifacts; path/type indicates generated output",""
