"path","tracked","ignored","generated","reproducible","required_for_package","required_for_tests","contains_local_path","contains_credentials","contains_large_data","recommended_action","evidence","notes"
"artifacts/h24-release/library/oceancube/INDEX",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=2119","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/library/oceancube/LICENSE",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=metadata; size_bytes=1082","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/library/oceancube/Meta/features.rds",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=122","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/library/oceancube/Meta/hsearch.rds",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=1114","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/library/oceancube/Meta/links.rds",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=474","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/library/oceancube/Meta/nsInfo.rds",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=450","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/library/oceancube/Meta/package.rds",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=1201","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/library/oceancube/Meta/Rd.rds",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=1225","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/library/oceancube/Meta/vignette.rds",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=342","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/library/oceancube/NAMESPACE",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=metadata; size_bytes=696","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/library/oceancube/NEWS.md",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=documentation; size_bytes=1673","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/library/oceancube/R/oceancube",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=1058","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/library/oceancube/R/oceancube.rdb",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=316407","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/library/oceancube/R/oceancube.rdx",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=3055","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/build/vignette.rds",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=342","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/CODE_OF_CONDUCT.md",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=93","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/CONTRIBUTING.md",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=130","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/DESCRIPTION",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=metadata; size_bytes=1246","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/architecture/oceancube-spatind-boundary.md",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=5299","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/CITATION",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=metadata; size_bytes=116","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/get-started.html",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=website; size_bytes=11230","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/get-started.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=341","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/get-started.Rmd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=737","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/oceancube-architecture.html",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=website; size_bytes=13532","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/oceancube-architecture.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=369","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/oceancube-architecture.Rmd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=2553","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/oceancube-geometry-weights.html",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=website; size_bytes=23626","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/oceancube-geometry-weights.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=1279","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/oceancube-geometry-weights.Rmd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=2215","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/oceancube-introduction.html",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=website; size_bytes=24863","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/oceancube-introduction.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=1818","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/doc/oceancube-introduction.Rmd",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=3404","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/backend_memory.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=3995","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/backend_netcdf_descriptor.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=5112","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/backend_netcdf_read_block.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=6686","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/baseline_ocean_cube.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=3704","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/cube_crop.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=8540","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/cube_extract.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=7836","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/cube_geometry_weights.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=4084","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/cube_mask.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=6852","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/cube_slice.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=6283","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
"artifacts/h24-release/oceancube.Rcheck/00_pkg_src/oceancube/inst/examples/cube_transect.R",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"not-scanned","no filename evidence; content not exhaustively inspected",FALSE,"relocate","not tracked; ignored; type=artifact; size_bytes=7793","No credentials were printed. Relocate/review is a proposal, not a deletion decision."
